Timestamp,Speed,FrameID,YawRate,Signal1,Signal2
101606867.63464,64.56,158,0.0824777719711853,0,0
101634593.131056,64.88,159,-0.7724564872809789,0,0
101662271.758581,64.92,160,0.6011238650430584,0,0
101689947.962704,64.96000000000001,161,-0.7297177584949606,0,0
101717680.455309,65.0,162,-0.8682831055503244,0,0
101745429.783562,65.04,163,-0.99526449993967,0,0
101773167.236397,65.08000000000001,164,-0.0440374837682537,0,0
101800855.905184,65.12,165,0.5172208813925387,0,0
101828565.184272,65.44,166,-0.2666282404054221,0,0
101856294.510157,65.47999999999999,167,-0.3355945530143427,0,0
101884014.531996,65.52,168,0.6127877979803971,0,0
101911742.575291,65.56,169,0.0750664467508284,0,0
101939446.159852,65.6,170,-0.7895929088383096,0,0
101967172.33958,65.64,171,0.5754650950013791,0,0
101994894.025054,65.68,172,0.7106091592991504,0,0
102022599.939307,66.0,173,0.7173118651779054,0,0
102050271.547985,66.03999999999999,174,0.2233130444969586,0,0
102077992.473094,66.08,175,0.1033670376254241,0,0
102105651.006995,66.12,176,-0.7792734619561399,0,0
102133377.567255,66.16,177,0.7747377284871959,0,0
102161033.641066,66.19999999999999,178,-0.1149709693692007,0,0
102188723.07245,66.24,179,0.5944715210461815,0,0
102216385.210356,66.28,180,0.1613063062083644,0,0
102244134.901262,66.6,181,-0.8407620449527271,0,0
102271859.638333,66.64,182,-0.6240732678320116,0,0
102299512.691305,66.68,183,-0.0080555540011419,0,0
102327262.507731,66.72,184,-0.7210917540207284,0,0
102354990.641346,66.75999999999999,185,-0.8301095456481236,0,0
102382659.071964,66.8,186,-0.074780324198723,0,0
102410314.500548,66.84,187,0.6468692135697909,0,0
102438013.4123,67.16,188,-0.2842790228013239,0,0
102465699.882508,67.2,189,0.3846964584393997,0,0
102493377.129485,67.24000000000001,190,-0.2450518104937442,0,0
102521121.674676,67.28,191,0.5997434109083055,0,0
102548778.048726,67.32,192,0.2616077684596729,0,0
102576506.942894,67.36,193,-0.437660916872584,0,0
102604209.452662,67.4,194,0.6633072785123202,0,0
102631947.198429,67.72,195,-0.1677864953045105,0,0
102659637.056531,67.76,196,0.0318528445067129,0,0
102687299.068222,67.80000000000001,197,0.3485724690104756,0,0
102715019.281159,67.84,198,0.1557052978861448,0,0
102742767.634739,67.88,199,-0.306273007766989,0,0
102770507.232535,67.92,200,0.4501575521829344,0,0
102798160.275068,67.96000000000001,201,0.3558644803889359,1,0
102825857.070378,68.28,202,0.0446647894905836,1,0
102853573.426217,68.32,203,0.1552043104667468,1,0
102881262.624214,68.36,204,-0.1949592853188877,1,0
102908915.425569,68.4,205,0.3730237239948617,1,0
102936585.616912,68.44,206,-0.0128536935902472,1,0
102964240.262503,68.48,207,0.888698454487262,1,0
102991988.084221,68.52000000000001,208,0.9324082139547896,1,0
103019732.68018,68.84,209,-0.528278155516773,1,0
103047396.744718,68.88,210,-0.9889374730961916,1,0
103075106.668455,68.91999999999999,211,-0.4903920601653526,1,0
103102765.195664,68.96,212,0.9515810040127036,1,0
103130464.605794,69.0,213,0.4860864303814016,1,0
103158186.402506,69.03999999999999,214,0.774027777665981,1,0
103185877.651292,69.08,215,-0.6697958557866257,1,0
103213545.996206,69.4,216,-0.6462963845527323,1,0
103241254.47157,69.44,217,-0.884500658965838,1,0
103268989.917064,69.47999999999999,218,0.3448738405185365,1,0
103296720.427992,69.52,219,0.3158432538796589,1,0
103324394.902405,69.56,220,0.2105374470770333,1,0
103352115.381858,69.6,221,0.5441391898527996,1,0
103379797.197484,69.64,222,-0.9827800613351338,1,0
103407476.276957,69.68,223,-0.6085753668011331,1,0
103435164.809754,70.0,224,0.0404405026415837,1,0
103462861.431851,70.03999999999999,225,-0.7642647951570596,1,0
103490607.187774,70.08,226,0.5028278524205307,1,0
103518326.653437,70.12,227,-0.2879940856346485,1,0
103546016.42578,70.16,228,0.4294047329737407,1,0
103573684.909038,70.19999999999999,229,0.8253302068021757,1,0
103601423.937501,70.24000000000001,230,-0.9056046852657949,1,0
103629115.976566,70.56,231,0.7057712274216903,1,0
103656799.379725,70.6,232,0.6328930935001136,1,0
103684545.974994,70.64,233,0.0832906098264134,1,0
103712217.740252,70.68,234,0.4264261033551131,1,0
103739874.611218,70.72,235,0.8165139616820973,1,0
103767534.095305,70.75999999999999,236,0.2874426548361337,1,0
103795265.320698,70.8,237,0.7918993683171598,1,0
103822917.079813,70.84,238,0.9125211074390248,1,0
103850617.143395,71.16,239,-0.4139882207752499,1,0
103878355.851764,71.2,240,0.453656051128235,1,0
103906027.647537,71.24000000000001,241,-0.8793229254399453,1,0
103933764.622135,71.28,242,0.9256103402311148,1,0
103961446.034062,71.32,243,-0.2954339466991766,1,0
103989138.068462,71.36,244,-0.4736380747705406,1,0
104016840.620625,71.4,245,0.543274313409317,1,0
104044548.704022,71.72,246,-0.3644577646822762,1,0
104072229.002912,71.76,247,0.4918438697174974,1,0
104099897.844286,71.80000000000001,248,0.876778321617135,1,0
104127622.209043,71.84,249,-0.1384846634229679,1,0
104155351.492782,71.88,250,-0.99721168010764,1,0
104183061.098711,71.92,251,-0.6562881993370124,1,0
104210714.361908,71.96000000000001,252,0.1312652415541166,1,0
104238372.44934,72.28,253,-0.1007031736736212,1,0
104266117.096889,72.32,254,-0.1938998676650141,1,0
104293850.350196,72.36,255,-0.7205319412979323,1,0
104321516.676774,72.4,256,-0.8152151655692443,1,0
104349234.976083,72.44,257,-0.8907648830930635,1,0
104376942.872348,72.47999999999999,258,-0.9513020473511644,1,0
104404614.718301,72.52,259,-0.7216883003027623,1,0
104432333.541352,72.84,260,0.9713083552681478,1,0
104460013.655825,72.88,261,-0.9187810631627236,1,0
104487737.624966,72.91999999999999,262,0.0779038490263082,1,0
104515477.247124,72.96000000000001,263,-0.2804414506039234,1,0
104543182.974158,73.0,264,-0.7587426571549365,1,0
104570866.795256,73.03999999999999,265,0.5734194729065081,1,0
104598531.217803,73.08,266,-0.2092669865376388,1,0
104626203.392895,73.12,267,-0.1618476185256412,1,0
104653861.399443,73.44,268,0.6186368550042483,1,0
104681549.258806,73.47999999999999,269,0.98060514932916,1,0
104709202.654213,73.52,270,-0.0582098432713094,1,0
104736889.326717,73.56,271,0.9360617555546517,1,0
104764608.007096,73.6,272,0.3596438905146273,1,0
104792313.261683,73.64,273,-0.9614804431242124,1,0
104820056.335546,73.68,274,-0.9302009388818724,1,0
104847728.017482,74.0,275,0.7457813566668237,1,0
104875408.532536,74.03999999999999,276,0.7365972653324337,1,0
104903139.687638,74.08,277,-0.0789637334810648,1,0
104930874.9651,74.12,278,0.0870675066196209,1,0
104958560.048441,74.16,279,0.4874549690100571,1,0
104986282.27844,74.2,280,0.4461077031790397,1,0
105013969.788924,74.24000000000001,281,-0.7670491707468878,1,0
105041656.157386,74.56,282,0.9879008555951352,1,0
105069366.591844,74.6,283,-0.4327801843286032,1,0
105097022.253047,74.64,284,-0.6654839372208867,1,0
105124725.74703,74.68,285,0.1317183569324438,1,0
105152417.546156,74.72,286,-0.1438566838540151,1,0
105180076.258838,74.75999999999999,287,0.0749654751062154,1,0
105207747.733218,74.80000000000001,288,-0.5246863911913695,1,0
105235449.321072,75.12,289,-0.8066049080656916,1,0
105263163.389471,75.16,290,-0.2103224687874934,1,0
105290866.614058,75.2,291,0.3428182832623661,1,0
105318561.080171,75.24000000000001,292,-0.312845641231072,1,0
105346266.482454,75.28,293,0.2949909998686086,1,0
105373953.79139,75.32,294,0.0728434192594662,1,0
105401698.999443,75.36,295,-0.4353488621370567,1,0
105429429.811316,75.68,296,-0.7919632175201479,1,0
105457179.749994,75.72,297,0.1215246963857323,1,0
105484913.292029,75.76,298,-0.2979224244120579,1,0
105512581.663621,75.80000000000001,299,-0.081924679103976,1,0
105540306.7063,75.84,300,-0.0189495743654037,1,0
105567986.841631,75.88,301,0.7725689094834238,1,0
105595672.991195,75.92,302,-0.8457141616529402,1,0
105623402.394426,75.96000000000001,303,-0.3843528209957809,1,0
105651143.093194,76.28,304,-0.1320264314582235,1,0
105678827.066345,76.32,305,0.8773073648300682,1,0
105706478.942738,76.36,306,0.5718798073964337,1,0
105734180.755381,76.4,307,0.5862473141949016,1,0
105761843.116068,76.44,308,0.6466518965159544,1,0
105789519.935424,76.47999999999999,309,-0.3594396312729913,1,0
105817211.270722,76.52,310,0.0723045656473599,1,0
105844912.153131,76.84,311,0.4025790394219508,1,0
105872634.221117,76.88,312,-0.0186600480163487,1,0
105900292.472025,76.92,313,-0.6409371538953315,1,0
105927997.766734,76.96000000000001,314,0.1994609842768346,1,0
105955676.206871,77.0,315,0.646786619936794,1,0
105983352.708379,77.03999999999999,316,0.4514903810244104,1,0
106011048.619878,77.08,317,-0.3573063796675655,1,0
106038756.282284,77.4,318,-0.4661902495857066,1,0
106066408.641149,77.44,319,0.7524624202971755,1,0
106094157.210129,77.47999999999999,320,-0.5214168584424133,1,0
106121822.433868,77.52000000000001,321,0.0503283374307208,1,0
106149490.837429,77.56,322,0.4568901799176545,1,0
106177230.967628,77.6,323,-0.9460290225286774,1,0
106204922.461599,77.64,324,0.564309563154755,1,0
106232647.84762,77.96000000000001,325,0.8200117969633895,1,0
106260349.61665,78.0,326,-0.4041051810278107,1,0
106288039.973526,78.03999999999999,327,0.191982681478956,1,0
106315788.975594,78.08,328,-0.0488357988024936,1,0
106343503.275062,78.12,329,-0.8581719978896682,1,0
106371251.280169,78.16,330,0.9713683410683764,1,0
106398997.956703,78.2,331,0.4269015936858273,1,0
106426672.251983,78.52000000000001,332,-0.0402711110121312,1,0
106454409.633235,78.56,333,-0.4733859262260278,1,0
106482119.2808,78.6,334,-0.6326071371367663,1,0
106509799.473003,78.64,335,0.3226680125071171,1,0
106537513.293979,78.68,336,0.0050920298501986,1,0
106565188.579199,78.72,337,-0.8123726589527411,1,0
106592929.627712,78.76,338,0.8868086670913577,1,0
106620645.40372,79.08000000000001,339,-0.5060800868747253,1,0
106648355.255188,79.12,340,-0.9439747300230852,1,0
106676032.689844,79.16,341,0.555565853216418,1,0
106703732.92774,79.2,342,0.6789526771000816,1,0
106731400.390495,79.24000000000001,343,0.2110555649291994,1,0
106759133.889639,79.28,344,0.2735809092621089,1,0
106786818.113658,79.32,345,0.9291962148158812,1,0
106814552.576688,79.64,346,0.2273250916967422,1,0
106842237.941794,79.68,347,-0.4633538896979514,1,0
106869932.119385,79.72,348,0.2778796905231582,1,0
106897631.203183,79.75999999999999,349,0.5661072758677579,1,0
106925302.202373,79.8,350,-0.9428517018179235,1,0
106953046.077241,79.84,351,-0.4665953555916471,1,0
106980794.786984,79.88,352,0.2189343863258497,1,0
107008478.915409,79.91999999999999,353,0.4487215790560133,1,0
107036131.419076,80.24,354,-0.9404191145175912,1,0
107063784.348244,80.28,355,-0.6585529325813875,1,0
107091500.893333,80.32,356,-0.7623859097897365,1,0
107119183.51479,80.36,357,0.3759186854925029,1,0
107146863.192484,80.4,358,-0.7775462573444438,1,0
107174575.436563,80.44,359,0.8527188495740035,1,0
107202317.527355,80.47999999999999,360,-0.0065777138244356,1,0
107230036.411226,80.8,361,0.5493427547127414,1,0
107257785.894103,80.84,362,0.3288673806875721,1,0
107285496.833444,80.88,363,0.1310719428909088,1,0
107313236.985236,80.92,364,0.7502236189637326,1,0
107340934.649275,80.96000000000001,365,-0.6313328019143924,1,0
107368651.397279,81.0,366,0.1660215087701115,1,0
107396395.527435,81.03999999999999,367,0.6756567602087951,1,0
107424066.086052,81.36,368,0.6455444287672407,1,0
107451747.375488,81.4,369,-0.2095561892361035,1,0
107479485.899017,81.44,370,-0.5882030292654683,1,0
107507164.185495,81.48,371,0.5448270889652975,1,0
107534831.719479,81.52000000000001,372,-0.075451414506988,1,0
107562500.698235,81.56,373,0.4500786790310707,1,0
107590214.714033,81.6,374,-0.7690705873353072,1,0
107617927.498098,81.92,375,0.0839840067542865,1,0
107645618.525811,81.96000000000001,376,-0.711062647103526,1,0
107673365.043033,82.0,377,-0.8139619056904563,1,0
107701050.563922,82.03999999999999,378,0.1930637402589743,1,0
107728774.580159,82.08,379,0.8076580505335145,1,0
107756509.498342,82.12,380,-0.3653148497811151,1,0
107784225.84739,82.16,381,-0.534044610757979,1,0
107811883.802051,82.2,382,-0.30797249437186,1,0
107839544.76503,82.52000000000001,383,-0.4832926966273076,1,0
107867237.096984,82.56,384,-0.7955717078762334,1,0
107894898.03529,82.6,385,-0.8511806154969601,1,0
107922573.827836,82.64,386,0.8155731194137812,1,0
107950284.122025,82.68,387,-0.6330226481406662,1,0
107977988.957866,82.72,388,0.9094635278404524,1,0
108005641.467876,82.76,389,0.3678049365599665,1,0
108033338.574114,83.08,390,-0.4224247249847381,1,0
108061071.916361,83.12,391,0.0242156534566493,1,0
108088740.744502,83.16,392,-0.2540105212295718,1,0
108116428.052391,83.19999999999999,393,0.6750178762729828,1,0
108144160.209795,83.24,394,-0.767322085362335,1,0
108171897.509373,83.28,395,-0.2930161465573655,1,0
108199613.179646,83.32,396,-0.3264096442371036,1,0
108227362.702415,83.64,397,0.6084017583041477,1,0
108255052.535143,83.68,398,-0.0433719210991641,1,0
108282709.116435,83.72,399,-0.094735902706966,1,0
108310360.685333,83.75999999999999,400,-0.2800518783093073,1,0
108338044.511835,83.8,401,0.9425428163652269,1,0
108365755.752562,83.84,402,-0.5241853347387337,1,0
108393411.958673,83.88,403,0.5463781079710919,1,0
108421124.172879,84.19999999999999,404,0.8014182941563477,1,0
108448778.708695,84.24000000000001,405,-0.0735185934620945,1,0
108476518.115523,84.28,406,0.8769134066137105,1,0
108504231.588757,84.32,407,0.3272472630853262,1,0
108531971.175363,84.36,408,-0.0527854806210654,1,0
108559634.331672,84.4,409,0.5191479898198967,1,0
108587376.067216,84.44,410,-0.6680496814045809,1,0
108615095.108742,84.75999999999999,411,-0.7790838485684357,1,0
108642764.535776,84.8,412,-0.0212040700218787,1,0
108670506.555797,84.84,413,0.0696824677371998,1,0
108698217.620642,84.88,414,0.4932959554982119,1,0
108725870.730639,84.92,415,0.7803056180901236,1,0
108753588.388933,84.96000000000001,416,0.4785213841812723,1,0
108781308.341896,85.0,417,-0.833202068805325,1,0
108808970.8787,85.03999999999999,418,0.7022949227568998,1,0
108836715.043914,85.36,419,-0.328869296789424,1,0
108864440.395533,85.4,420,0.4128265982388355,1,0
108892148.089974,85.44,421,-0.4964967292386948,1,0
108919873.869328,85.48,422,-0.7849472060892839,1,0
108947552.340627,85.52000000000001,423,-0.793536584857607,1,0
108975208.786883,85.56,424,0.386452856778259,1,0
109002913.944389,85.6,425,-0.3769365110239011,1,0
109030573.319901,85.92,426,-0.2158445107575013,1,0
109058225.529936,85.96000000000001,427,0.1548249834088257,1,0
109085929.080916,86.0,428,-0.7963913084868643,1,0
109113625.444395,86.03999999999999,429,0.473283736582573,1,0
109141369.840852,86.08000000000001,430,-0.2665496316844677,1,0
109169089.719042,86.12,431,0.3401370819834299,1,0
109196766.349868,86.16,432,0.2951321031180982,1,0
109224507.993746,86.2,433,-0.6324190081708057,1,0
109252211.746927,86.52,434,-0.360677341089622,1,0
109279883.375138,86.56,435,0.4614766674166346,1,0
109307569.034988,86.6,436,0.8481294866204097,1,0
109335257.076703,86.63999999999999,437,0.1795581671650832,1,0
109362963.238265,86.68,438,0.3188109599345226,1,0
109390650.926743,86.72,439,0.7207908518824311,1,0
109418324.851226,86.75999999999999,440,-0.6200860102743242,1,0
109446015.967875,87.08,441,-0.5615181831607767,1,0
109473765.122737,87.12,442,-0.1330770529522624,1,0
109501436.244936,87.16,443,-0.9845210633300664,1,0
109529179.841505,87.19999999999999,444,-0.6795712907358598,1,0
109556923.117182,87.24,445,0.0542803272812761,1,0
109584661.594473,87.28,446,-0.0918146191402133,1,0
109612377.318535,87.32,447,-0.1410286035181791,1,0
109640118.760578,87.64,448,-0.99947079959716,1,0
109667846.10378,87.68,449,0.9211086893295124,1,0
109695503.634923,87.72,450,-0.2858464281790855,1,0
109723244.867093,87.75999999999999,451,0.298007977142902,1,0
109750928.550304,87.8,452,-0.3479326234754387,1,0
109778643.030862,87.84,453,0.3566713733182194,1,0
109806369.004882,87.88,454,-0.8413095211335224,1,0
109834100.595977,87.92,455,0.0278900949015477,1,0
109861836.167805,88.24000000000001,456,0.7194101120984027,1,0
109889578.333344,88.28,457,0.7205859974483881,1,0
109917231.529112,88.32,458,-0.2504245489789842,1,0
109944942.18414,88.36,459,0.3950295015460912,1,0
109972633.936802,88.4,460,-0.6313121582047014,1,0
110000309.322109,88.44,461,-0.4438500012079107,1,0
110028017.918742,88.47999999999999,462,0.430807943474621,1,0
110055709.367302,88.80000000000001,463,0.8408839520492382,1,0
110083443.690846,88.84,464,0.8679280558204239,1,0
110111187.103551,88.88,465,-0.6100170719781144,1,0
110138859.512204,88.92,466,-0.8174359013106369,1,0
110166573.113349,88.96000000000001,467,0.9028174635422052,1,0
110194273.557164,89.0,468,0.4285479511169574,1,0
110221995.07815,89.03999999999999,469,-0.7704457940530018,1,0
110249736.308896,89.36,470,-0.0751520686459359,1,0
110277393.153172,89.4,471,-0.80931445546449,1,0
110305138.163285,89.44,472,-0.2527891148305949,1,0
110332883.340794,89.48,473,-0.911810838758432,1,0
110360561.001557,89.52000000000001,474,0.605585276276031,1,0
110388219.637656,89.56,475,-0.9620922122117936,1,0
110415936.844379,89.6,476,0.2478190102032813,1,0
110443629.370178,89.92,477,-0.6163625232175409,1,0
110471309.842626,89.96000000000001,478,-0.6671755466573488,1,0
110499021.945799,90.0,479,-0.1498518560390762,1,0
110526707.4483,90.04,480,0.2624847181661276,1,0
110554362.567646,90.08000000000001,481,0.6350689559111147,1,0
110582067.283994,90.12,482,-0.6389159460070779,1,0
110609806.069194,90.16,483,0.9014040646775148,1,0
110637481.477052,90.2,484,-0.0740079216830313,1,0
110665187.469431,90.52,485,0.9484847374698328,1,0
110692838.896449,90.56,486,-0.2315676633458854,1,0
110720542.087571,90.6,487,-0.2075817748472033,1,0
110748208.473866,90.64,488,-0.7949367719990921,1,0
110775952.811,90.68,489,-0.6012153325397809,1,0
110803646.242473,90.72,490,0.5343652501978629,1,0
110831334.880287,90.75999999999999,491,-0.0025548555396712,1,0
110858999.567336,91.08,492,0.8100363556486179,1,0
110886688.696294,91.12,493,0.93906940034632,1,0
110914365.953114,91.16,494,-0.4534672311628416,1,0
110942026.107657,91.19999999999999,495,0.9940821041799536,1,0
110969688.341463,91.24000000000001,496,-0.892809286545585,1,0
110997417.254725,91.28,497,-0.1955581745464694,1,0
111025145.18811,91.32,498,-0.4562876647103742,1,0
111052883.37741,91.36,499,0.7034711907842157,1,0
111080612.2791,91.68,500,0.4373912593034308,1,0
111108304.695568,91.72,501,0.523042867116758,1,0
111135984.238844,91.75999999999999,502,0.5095844156512113,1,0
111163697.318064,91.8,503,-0.5457066769342029,1,0
111191416.225851,91.84,504,0.4044454560813026,1,0
111219151.871158,91.88,505,-0.9460237367113,1,0
111246899.52869,91.92,506,0.1111085757777696,1,0
111274645.717074,92.24000000000001,507,-0.9167503746051646,1,0
111302312.896017,92.28,508,0.2164247781546013,1,0
111329999.915641,92.32,509,-0.483121162421996,1,0
111357653.995154,92.36,510,0.2935919760011019,1,0
111385395.651073,92.4,511,0.0965698062481401,1,0
111413068.704913,92.44,512,-0.6485666438318716,1,0
111440774.42063,92.48,513,-0.6066660079114523,1,0
111468462.689603,92.80000000000001,514,0.6079205800520591,1,0
111496123.591077,92.84,515,0.4842016221343446,1,0
111523809.41538,92.88,516,-0.1056667327462643,1,0
111551549.890012,92.92,517,0.6723427756112963,1,0
111579258.148419,92.96000000000001,518,-0.2911999062237271,1,0
111606988.751441,93.0,519,-0.9362845016118572,1,0
111634668.279264,93.03999999999999,520,-0.1515509278065145,1,0
111662381.915266,93.36000000000001,521,-0.2157577134273358,1,0
111690119.164553,93.4,522,-0.4355654030938121,1,0
111717837.548036,93.44,523,0.7038895342547766,1,0
111745520.017007,93.48,524,-0.4529834827519905,1,0
111773221.887412,93.52000000000001,525,0.4764079972344064,1,0
111800904.129981,93.56,526,0.3806783090327836,1,0
111828611.164036,93.6,527,-0.5279392676030192,1,0
111856274.160704,93.91999999999999,528,-0.2353597345134372,1,0
111883972.975099,93.96,529,0.7088153534132484,1,0
111911700.465771,94.0,530,0.6569813400604134,1,0
111939371.8206,94.03999999999999,531,0.7255658390013544,1,0
111967044.188103,94.08,532,-0.4979285118779206,1,0
111994744.544323,94.12,533,-0.0915099030685739,1,0
112022427.38833,94.16,534,-0.6203876390970078,1,0
112050176.696268,94.47999999999999,535,0.5257384236519484,1,0
112077847.86337,94.52,536,-0.5459018722247295,1,0
112105531.145525,94.56,537,-0.3578586514880149,1,0
112133267.238635,94.6,538,0.0389894062284594,1,0
112160968.582417,94.64,539,0.81597673864482,1,0
112188684.170988,94.68,540,-0.5602104445174567,1,0
112216411.132213,94.72,541,0.1055547218061434,1,0
112244161.052017,94.75999999999999,542,-0.3435686367351707,1,0
112271895.941554,95.08,543,0.7871303136637946,1,0
112299618.553832,95.12,544,0.4434336859225352,1,0
112327349.52846,95.16,545,-0.9376275852320402,1,0
112355057.073449,95.2,546,0.4997563678005912,1,0
112382714.54883,95.24000000000001,547,0.4868239714879874,1,0
112410386.84938,95.28,548,-0.5667354863309322,1,0
112438083.920314,95.32,549,-0.4475437040808789,1,0
112465821.36048,95.64,550,-0.7039425351798037,1,0
112493568.936268,95.68,551,0.2941424376539816,1,0
112521233.363048,95.72,552,-0.1282628473607587,1,0
112548943.58348,95.75999999999999,553,0.5982562161303937,1,0
112576655.31784,95.8,554,-0.4467493529369841,1,0
112604314.698532,95.84,555,-0.6844897292295942,1,0
112631985.552628,95.88,556,0.8487063753226378,1,0
112659647.527252,96.2,557,-0.0690401525820922,1,0
112687299.51329,96.24000000000001,558,0.3314057887222073,1,0
112714978.897751,96.28,559,0.9786563781324318,1,0
112742723.588533,96.32,560,0.0275741308872672,1,0
112770383.3702,96.36,561,-0.6602923827365326,1,0
112798041.356755,96.4,562,-0.9600437395405004,1,0
112825691.695746,96.44,563,0.8181935941731457,1,0
112853437.637477,96.76,564,0.3265914361944664,1,0
112881101.190479,96.80000000000001,565,-0.4291015532708147,1,0
112908779.59232,96.84,566,-0.2505417821801983,1,0
112936505.478099,96.88,567,0.8621896227159338,1,0
112964157.155801,96.92,568,-0.5452006623950219,1,0
112991866.942344,96.96000000000001,569,0.1526774240428987,1,0
113019526.123158,97.0,570,0.7374620677318426,1,0
113047224.581232,97.32,571,0.9220483514996988,1,0
113074926.771326,97.36,572,0.4088686413980027,1,0
113102623.386047,97.4,573,-0.6524267180821679,1,0
113130328.013235,97.44,574,0.801216565458257,1,0
113158071.616172,97.47999999999999,575,0.3699561106376823,1,0
113185800.847081,97.52,576,0.3531085852680553,1,0
113213455.117281,97.56,577,-0.2855832795984008,1,0
113241204.390038,97.6,578,-0.7747044473772662,1,0
113268939.259386,97.91999999999999,579,-0.7466080657333616,1,0
113296686.79081,97.96000000000001,580,0.1989473035739488,1,0
113324364.969801,98.0,581,0.7699280545490217,1,0
113352024.024303,98.03999999999999,582,0.1822826361212774,1,0
113379738.05746,98.08,583,-0.8850847496384577,1,0
113407459.66533,98.12,584,0.1435817535016541,1,0
113435136.645874,98.16,585,-0.6988109125851771,1,0
113462845.336074,98.47999999999999,586,0.9767333323017976,1,0
113490587.235324,98.52,587,-0.9184033681230204,1,0
113518248.734082,98.56,588,-0.0243331053319624,1,0
113545950.999914,98.6,589,-0.6918574222297362,1,0
113573611.489462,98.64,590,0.4498760774536956,1,0
113601340.232116,98.68,591,-0.060574246616549,1,0
113629085.682465,98.72,592,-0.7160801663897722,1,0
113656791.185337,99.03999999999999,593,-0.6353861823535236,1,0
113684470.025712,99.08,594,0.8955972875552283,1,0
113712127.764029,99.12,595,-0.6891011859730871,1,0
113739799.378901,99.16,596,-0.027441000919864,1,0
113767519.741605,99.2,597,0.1317655792016909,1,0
113795216.817622,99.24000000000001,598,0.4868474003139127,1,0
113822908.434906,99.28,599,-0.2683946131371069,1,0
113850610.245442,99.32,600,-0.0714150392719492,1,0
113878286.666321,99.64,601,-0.562161873794712,1,0
113906026.164333,99.68,602,0.7647325056888556,1,0
113933768.710562,99.72,603,-0.1100144980701156,1,0
113961437.915004,99.75999999999999,604,0.059654327245272,1,0
113989174.289556,99.80000000000001,605,-0.9408052451220932,1,0
114016902.459493,99.84,606,-0.502763132861697,1,0
114044647.687635,99.88,607,0.0567644121394697,1,0
114072349.527579,100.2,608,-0.3451993968803475,1,0
114100061.779751,100.24000000000001,609,-0.7284923128055336,1,0
