Timestamp,FrameID,Speed,YawRate,Signal1,Signal2
101994404.435803,172,65.76,-0.5624570551665904,0,0
102022092.490507,173,65.84,-0.8714994099053732,0,0
102049767.256525,174,65.92,0.6471454600275923,0,0
102077465.750865,175,66.0,0.8769326954155094,0,0
102105132.84468,176,66.08,-0.5354826943562097,0,0
102132829.387534,177,66.16,-0.18427366814326462,0,0
102160530.704871,178,66.24,-0.6879750845417281,0,0
102188225.237503,179,66.32,-0.06492420069551508,0,0
102215878.179466,180,66.4,-0.6829977557531,0,0
102243594.022019,181,66.48,0.2627918509710381,0,0
102271253.406148,182,66.56,0.21374450652081123,0,0
102298940.50789,183,66.64,-0.4251201558549924,0,0
102326656.359592,184,66.72,0.9088969071128472,0,0
102354346.139704,185,66.8,-0.6794367276950846,0,0
102382089.909248,186,66.88,-0.42864775899249175,0,0
102409754.168597,187,66.96,-0.5658441954625308,0,0
102437451.467186,188,67.04,-0.3470235446100698,0,0
102465150.509161,189,67.12,-0.6755808828710443,0,0
102492823.000388,190,67.2,0.7647597308228624,0,0
102520564.626364,191,67.28,0.1587016611450025,0,0
102548280.584345,192,67.36,0.844262501499601,0,0
102575988.346705,193,67.44,-0.8611997242411586,0,0
102603638.674682,194,67.52,0.5494470189310525,0,0
102631292.864595,195,67.6,0.4621457011474084,0,0
102659022.482476,196,67.68,0.5284442178486335,0,0
102686694.30562,197,67.76,-0.9497684510004025,0,0
102714413.828256,198,67.84,-0.6133091873590175,0,0
102742102.413524,199,67.92,0.5349046055664217,0,0
102769776.017788,200,68.0,-0.4653938015500587,0,0
102797522.880292,201,68.08,0.9668814186262984,10,71
102825221.881187,202,68.16,-0.5840785421566319,10,79
102852874.656142,203,68.24,0.17722815646129098,10,81
102880615.792589,204,68.32,0.5700026116636259,10,82
102908314.720191,205,68.4,0.974494359260702,10,76
102936002.342563,206,68.48,-0.36999222541800636,10,74
102963661.894005,207,68.56,-0.6701815099204653,10,85
102991364.17717,208,68.64,-0.2787871693157902,10,76
103019039.212218,209,68.72,0.03968810446122406,10,86
103046788.39991,210,68.8,0.6786172103637353,10,78
103074534.555131,211,68.88,0.3206073457132781,10,72
103102194.418802,212,68.96,0.15761035136838286,10,84
103129913.63978,213,69.04,0.6440440742789377,10,75
103157646.35263,214,69.12,-0.2456329590394224,10,81
103185334.065851,215,69.2,0.6646898401890062,10,76
103213042.379498,216,69.28,0.5176792517828199,10,77
103240735.885703,217,69.36,0.6343398015611008,10,81
103268469.698448,218,69.44,0.7276144110376843,10,74
103296143.551974,219,69.52,0.23190867052740227,10,86
103323841.633278,220,69.6,0.3898099701850579,10,77
103351511.934133,221,69.68,-0.17137158849843837,10,89
103379258.914412,222,69.76,0.19479487927690387,10,86
103406909.374947,223,69.84,0.8431584089765736,10,76
103434640.567072,224,69.92,0.1238600818698683,10,86
103462292.599955,225,70.0,-0.9330330201174117,10,72
103489974.229194,226,70.08,0.09389154915291598,10,89
103517688.548223,227,70.16,0.4631309633833811,10,87
103545343.973764,228,70.24,0.10730422264255157,10,84
103573029.976222,229,70.32,-0.14421930174667752,10,77
103600775.264471,230,70.4,0.07945067971190323,10,78
103628489.419063,231,70.48,-0.5963494981763655,10,72
103656201.480626,232,70.56,0.2519278453383076,10,79
103683938.801154,233,70.64,-0.5458805905406154,10,87
103711599.072463,234,70.72,-0.2643592884853234,10,86
103739319.203692,235,70.8,-0.8772105977957347,10,80
103766977.760711,236,70.88,-0.4462158310933626,10,75
103794671.256335,237,70.96,0.28693658020407886,10,79
103822382.427996,238,71.04,0.7409563253832607,10,87
103850131.996144,239,71.12,-0.6185437529510351,10,78
103877874.879708,240,71.2,-0.2838068906881879,10,86
103905583.018588,241,71.28,0.6619804852703193,10,80
103933290.703189,242,71.36,0.9854631750163971,10,84
103961025.576131,243,71.44,-0.05763680184257569,10,77
103988689.219524,244,71.52,-0.6956165787417139,10,71
104016365.717387,245,71.6,-0.40780470545713965,10,75
104044101.539848,246,71.68,0.960904766924219,10,78
104071821.341156,247,71.76,0.17431487448390048,10,82
104099474.85954,248,71.84,0.2897619584282909,10,81
104127178.191023,249,71.92,0.7096357618174709,10,74
104154837.374457,250,72.0,0.012521664798167187,10,81
104182503.266889,251,72.08,-0.4950673124737466,10,78
104210185.41341,252,72.16,-0.9738715141052166,10,88
104237912.944805,253,72.24,-0.3004295709551701,10,79
104265586.476322,254,72.32,0.5513520252323174,10,73
104293309.659679,255,72.4,0.2834696163874164,10,88
104320974.345314,256,72.48,0.8167346517155252,10,87
104348670.399302,257,72.56,0.057210288591949876,10,76
104376378.546196,258,72.64,-0.3546667722600776,10,78
104404038.307904,259,72.72,-0.1911110866186032,10,83
104431711.871125,260,72.8,0.6251094036466294,10,76
104459371.215118,261,72.88,-0.43808607335180705,10,73
104487051.445883,262,72.96,-0.6073035015273238,10,88
104514786.763869,263,73.04,-0.2714372217225005,10,76
104542533.77202,264,73.12,-0.7465104185726645,10,75
104570202.227931,265,73.2,0.8320027039369104,10,73
104597935.326109,266,73.28,0.12693103940387496,10,83
104625599.372773,267,73.36,-0.8830013365317255,10,75
104653260.572897,268,73.44,-0.5347045810477729,10,71
104680933.859191,269,73.52,0.6030990016012856,10,71
104708681.618069,270,73.6,-0.8723616588266292,10,74
104736423.971403,271,73.68,-0.9601814390340426,10,78
104764161.271641,272,73.76,-0.5974547278386761,10,88
104791908.106796,273,73.84,0.2767792486390328,10,84
104819580.903775,274,73.92,-0.3891487965580436,10,78
104847298.407366,275,74.0,-0.4361990980289572,10,83
104874984.844589,276,74.08,0.8627907166154718,10,81
104902691.302438,277,74.16,0.5763039250625728,10,88
104930349.376353,278,74.24,0.23075329958091761,10,82
104958061.535261,279,74.32,-0.20374501459865524,10,85
104985798.694672,280,74.4,0.3332323514071518,10,86
105013467.738493,281,74.48,-0.5246685264419386,10,88
105041158.397095,282,74.56,-0.24733117751101208,10,87
105068894.722744,283,74.64,0.7947916756623752,10,75
105096599.414053,284,74.72,-0.8662584935838638,10,88
105124307.374322,285,74.8,-0.3163905261768192,10,84
105152033.331851,286,74.88,-0.7626840304831362,10,74
105179694.02561,287,74.96,0.586771085790645,10,75
105207427.239338,288,75.04,-0.6077592879519855,10,88
105235145.046359,289,75.12,0.9504035272838449,10,70
105262801.080831,290,75.2,-0.25098249470361256,10,86
105290470.957973,291,75.28,0.7955662919354054,10,72
105318150.042015,292,75.36,0.4426719303216222,10,82
105345858.647294,293,75.44,0.7337164217773988,10,89
105373583.326953,294,75.52,-0.7585598125264277,10,87
105401332.50737,295,75.6,0.29595015825849336,10,89
105429078.928895,296,75.68,0.5151691592905505,10,72
105456793.799597,297,75.76,-0.7365509240042887,10,71
105484512.045449,298,75.84,-0.08094037161537204,10,72
105512179.952491,299,75.92,0.03225838579236817,10,73
105539878.039382,300,76.0,0.700787390624583,10,77
105567536.987083,301,76.08,0.6537477747278932,10,80
105595268.635263,302,76.16,-0.9274869313596157,10,79
105623007.111627,303,76.24,-0.8421638925837696,10,83
105650730.254096,304,76.32,0.30030503127383046,10,75
105678393.741584,305,76.4,0.3811070965200223,10,77
105706132.385318,306,76.48,-0.9865040877139002,10,82
105733814.329462,307,76.56,0.5839301741682736,10,75
105761485.466525,308,76.64,-0.8848963190977064,10,73
105789169.965462,309,76.72,0.6245094537696394,10,84
105816897.5435,310,76.8,0.3256242057075771,10,73
105844642.499689,311,76.88,0.17737022695290183,10,87
105872344.29584,312,76.96,-0.544162081757487,10,87
105900018.205902,313,77.04,-0.5925567202152238,10,89
105927718.33095,314,77.12,0.20249190534232575,10,89
105955467.241064,315,77.2,0.7207897510136114,10,83
105983154.064665,316,77.28,0.04770460626359285,10,70
106010832.313982,317,77.36,-0.4976000332439363,10,85
106038546.030525,318,77.44,-0.8769631666177058,10,79
106066239.982261,319,77.52,0.6419682379388785,10,78
106093917.054675,320,77.6,0.35641332470050413,10,70
106121569.747874,321,77.68,-0.4099490680854343,10,81
106149314.694417,322,77.76,-0.8475631861874866,10,87
106177007.672362,323,77.84,-0.07941215373299881,10,88
106204688.83202,324,77.92,-0.8507327373242779,10,84
106232417.185662,325,78.0,-0.6344663349814816,10,86
106260143.944781,326,78.08,-0.5937357613466967,10,85
106287801.562678,327,78.16,-0.5689125136561985,10,88
106315539.648143,328,78.24,-0.20213463363855455,10,84
106343257.723229,329,78.32,0.6540593221892381,10,73
106370950.928408,330,78.4,0.8187470771614564,10,70
106398618.551216,331,78.48,-0.5306628862739895,10,87
106426353.288402,332,78.56,-0.1443007185382481,10,73
106454030.918595,333,78.64,0.21670952028480972,10,76
106481700.454637,334,78.72,0.8492631589325685,10,72
106509435.423755,335,78.8,0.21373388198275634,10,87
106537092.007276,336,78.88,0.8562556653381963,10,86
106564816.785303,337,78.96,0.40979574680095854,10,78
106592472.158028,338,79.04,0.3973115649754184,10,85
106620188.35282,339,79.12,0.9173563838096768,10,74
106647917.467039,340,79.2,-0.5543351311154256,10,70
106675569.116766,341,79.28,0.01815612701852909,10,79
106703258.794666,342,79.36,0.10819369693098313,10,78
106730969.769056,343,79.44,-0.7366679816176762,10,88
106758701.453174,344,79.52,0.7389793647345004,10,85
106786426.565245,345,79.6,0.21744219140749887,10,80
106814095.477611,346,79.68,-0.6981515863407002,10,89
106841812.812887,347,79.76,-0.45043042035078185,10,77
106869553.783786,348,79.84,0.35133368626800987,10,89
106897272.760453,349,79.92,-0.06953715900221602,10,74
106924941.339241,350,80.0,0.8621880227481367,10,75
106952598.524716,351,80.08,-0.28786775839571566,10,72
106980266.367143,352,80.16,0.9482325580515845,10,72
107007933.927472,353,80.24,-0.09854747304374412,10,83
107035616.422895,354,80.32,-0.5170117910557055,10,81
107063284.257324,355,80.4,0.4250882857051066,10,77
107091019.611222,356,80.48,-0.2846426962267252,10,77
107118728.56664,357,80.56,0.1063082351700868,10,86
107146430.723234,358,80.64,-0.6916287626042106,10,71
107174091.046864,359,80.72,-0.013503595121425738,10,82
107201795.482801,360,80.8,-0.7451409610551119,10,72
107229507.929836,361,80.88,0.9972415936981949,10,79
107257219.275016,362,80.96,0.2019899401053964,10,85
107284953.762314,363,81.04,-0.3255463196948185,10,80
107312614.937595,364,81.12,-0.5743674209016187,10,88
107340286.201726,365,81.2,-0.36582359424548017,10,72
107367947.795058,366,81.28,-0.5420446627895492,10,83
107395657.605549,367,81.36,-0.4634549100584098,10,87
107423336.479589,368,81.44,-0.779848575581868,10,80
107451024.888088,369,81.52,-0.14351485701656053,10,72
107478738.172316,370,81.6,-0.22282455571955673,10,75
107506406.719421,371,81.68,-0.15591058352677245,10,80
107534100.191208,372,81.76,-0.13698559649407827,10,82
107561775.476217,373,81.84,-0.4671503795110874,10,70
107589497.607654,374,81.92,0.609029679227699,10,89
107617151.537042,375,82.0,-0.3848842903477827,10,75
107644833.963745,376,82.08,-0.9596662220987551,10,70
107672554.619982,377,82.16,0.4490566309223145,10,87
107700270.908292,378,82.24,-0.25405042179053927,10,80
107727927.405676,379,82.32,0.3608448540156737,10,75
107755601.932777,380,82.4,-0.09895761045350127,10,89
107783257.681816,381,82.48,0.26428803309684534,10,83
107810950.342085,382,82.56,-0.9240774515807688,10,84
107838693.269666,383,82.64,-0.9251299155697923,10,85
107866407.030474,384,82.72,0.8567396237796239,10,88
107894122.646436,385,82.8,-0.9679056597804805,10,70
107921780.824867,386,82.88,-0.18369854907773964,10,72
107949472.097801,387,82.96,0.7629296298417834,10,82
107977166.823872,388,83.04,0.0947232234982629,10,88
108004864.881052,389,83.12,-0.31939511012029387,10,79
108032571.501298,390,83.2,0.5956629747365039,10,82
108060233.737709,391,83.28,0.17869675568988197,10,82
108087941.171832,392,83.36,0.12446806311763803,10,79
108115680.361705,393,83.44,-0.9202257806701692,10,81
108143367.544076,394,83.52,0.6405891129673211,10,74
108171034.24143,395,83.6,0.5173405867014562,10,75
108198712.053546,396,83.68,0.4733123966745376,10,70
108226392.779413,397,83.76,0.9803933725937182,10,87
108254086.759355,398,83.84,-0.6437664364673998,10,70
108281747.8316,399,83.92,-0.21049163420473804,10,72
108309431.956369,400,84.0,-0.4126713492794445,10,82
108337144.126213,401,84.08,-0.5301934803373729,10,70
108364887.63857,402,84.16,-0.7404350943316444,10,88
108392627.087679,403,84.24,0.6872342418883706,10,80
108420300.135877,404,84.32,-0.6418505514889534,10,85
108447958.939751,405,84.4,0.8430453560060505,10,88
108475610.531421,406,84.48,0.6341880210556128,10,73
108503333.189052,407,84.56,0.15780758809148132,10,88
108531024.148459,408,84.64,0.08945718277669945,10,81
108558706.540885,409,84.72,-0.6863271804921012,10,80
108586439.960999,410,84.8,0.6620363741389697,10,83
108614099.544207,411,84.88,-0.7811114746459431,10,85
108641833.076853,412,84.96,0.5033067226358867,10,87
108669573.003583,413,85.04,0.9025569291776434,10,85
108697307.321311,414,85.12,-0.5161308680562862,10,84
108725054.432571,415,85.2,0.2107839461765073,10,73
108752771.839859,416,85.28,-0.5519608950287691,10,88
108780493.381484,417,85.36,0.8615660719500147,10,71
108808212.495573,418,85.44,-0.7089544557326797,10,87
108835948.662373,419,85.52,-0.5382829528007114,10,76
108863642.642341,420,85.6,0.7587424240663143,10,77
108891319.916921,421,85.68,-0.09945173242415462,10,71
108918987.813321,422,85.76,-0.7703626688296576,10,84
108946686.256022,423,85.84,0.6235886524594709,10,81
108974375.508881,424,85.92,-0.5527161747670828,10,86
109002078.008073,425,86.0,-0.3616982351572382,10,72
109029770.363217,426,86.08,-0.577570655906545,10,88
109057487.721364,427,86.16,0.07676603022451056,10,76
109085194.797455,428,86.24,-0.318511966802969,10,74
109112926.581844,429,86.32,0.8206119233990299,10,73
109140586.824064,430,86.4,0.13550638940863058,10,71
109168258.842244,431,86.48,0.6034958414811935,10,77
109195985.982162,432,86.56,-0.0918124501779165,10,89
109223694.110224,433,86.64,-0.9030537934825276,10,74
109251441.560462,434,86.72,0.2650604352862107,10,81
109279144.143598,435,86.8,-0.8200879089498903,10,84
109306881.813236,436,86.88,-0.9230026656903125,10,70
109334607.276384,437,86.96,0.1538991094640625,10,80
109362332.032591,438,87.04,0.604439649702645,10,79
109390026.422216,439,87.12,0.1473495386283845,10,88
109417709.631914,440,87.2,0.6246906387140247,10,83
109445438.901306,441,87.28,-0.25701884380840667,10,74
109473126.581401,442,87.36,-0.6307490476138704,10,72
109500808.00104,443,87.44,0.8962924082974604,10,77
109528486.521927,444,87.52,0.014007504234849089,10,84
109556176.566912,445,87.6,-0.43178687890167344,10,87
109583894.331861,446,87.68,0.49342021187936935,10,80
109611631.848146,447,87.76,0.10736757303549194,10,82
109639310.69806,448,87.84,-0.9170422771030549,10,77
109667050.026296,449,87.92,-0.9244349163498697,10,70
109694720.021082,450,88.0,-0.8895367545642574,10,72
109722414.601898,451,88.08,-0.2945193287071608,10,72
109750075.506314,452,88.16,-0.9045766982441583,10,82
109777744.131828,453,88.24,0.056823986821326944,10,76
109805437.668559,454,88.32,-0.9396606060505035,10,88
109833170.744713,455,88.4,0.6038636541367184,10,83
109860895.148389,456,88.48,0.15161107159126486,10,77
109888565.099227,457,88.56,-0.7550143194393568,10,77
109916236.229567,458,88.64,0.4324672572456554,10,88
109943899.314897,459,88.72,0.1949369271004191,10,73
109971640.324043,460,88.8,-0.4325386474886437,10,73
109999344.298641,461,88.88,-0.3027757627795773,10,89
110027043.985639,462,88.96,0.5858254098622457,10,70
110054702.487748,463,89.04,-0.5022977875740315,10,76
110082369.198132,464,89.12,-0.6819440933933734,10,71
110110088.700204,465,89.2,0.5143090703379025,10,71
110137779.052834,466,89.28,0.7947669817959497,10,81
110165505.277885,467,89.36,-0.7290334828439817,10,87
110193160.492687,468,89.44,-0.009718477674400372,10,87
110220857.17464,469,89.52,0.2808174825668144,10,83
110248584.35181,470,89.6,0.47462505226556395,10,70
110276251.678941,471,89.68,-0.48771226515148425,10,80
110303925.831953,472,89.76,-0.8919663025821452,10,71
110331663.041671,473,89.84,-0.3559301297962796,10,75
110359387.294872,474,89.92,0.8875327918699731,10,86
110387073.663001,475,90.0,0.9133487388361758,10,70
110414744.813661,476,90.08,0.4599086905203169,10,70
110442412.256198,477,90.16,-0.3592736899389337,10,89
110470128.329041,478,90.24,0.11642690758244312,10,89
110497833.106708,479,90.32,0.5400275829875238,10,81
110525524.212199,480,90.4,0.4649242261850326,10,88
110553243.705529,481,90.48,0.014384900439650794,10,82
110580940.020173,482,90.56,0.6142522944180557,10,75
110608668.632774,483,90.64,0.15378520612933455,10,77
110636360.097485,484,90.72,-0.8434982236544959,10,70
110664085.424438,485,90.8,-0.47319584271609294,10,81
110691829.046615,486,90.88,-0.22260234926773825,10,87
110719481.587522,487,90.96,0.9886884950190338,10,76
110747160.883388,488,91.04,-0.7398392275190833,10,77
110774850.391533,489,91.12,-0.2060239399854753,10,75
110802567.521297,490,91.2,0.9213823818139577,10,84
110830245.258094,491,91.28,0.6677637382598465,10,84
110857984.389365,492,91.36,-0.32186374036763454,10,70
110885653.569461,493,91.44,-0.9869667161580318,10,86
110913373.507354,494,91.52,-0.7831984691544516,10,78
110941063.434948,495,91.6,-0.6764748143451049,10,80
110968762.913011,496,91.68,-0.9598551780326827,10,85
110996496.354721,497,91.76,-0.581997249534074,10,86
111024203.658606,498,91.84,0.1877562051293702,10,88
111051942.024203,499,91.92,0.31540952743199235,10,84
111079614.258744,500,92.0,-0.34733295344074255,10,88
111107290.337924,501,92.08,-0.26265237995194113,10,73
111135034.385271,502,92.16,-0.6912523646881872,10,80
111162697.118463,503,92.24,-0.6532538037102344,10,78
111190367.43875,504,92.32,-0.4853694977066667,10,86
111218115.987151,505,92.4,0.7680742997066032,10,78
111245843.53478,506,92.48,-0.9746332951913279,10,72
111273513.251734,507,92.56,0.01229456179758981,10,70
111301195.48788,508,92.64,0.3684089255193854,10,73
111328915.995679,509,92.72,0.9353622460641422,10,83
111356656.770005,510,92.8,-0.5459547996030512,10,80
111384368.53434,511,92.88,-0.3495591846727113,10,79
111412077.959505,512,92.96,0.4546883123394685,10,80
111439731.794892,513,93.04,-0.9441806193118467,10,75
111467455.299196,514,93.12,0.7173321488246864,10,87
111495126.509773,515,93.2,0.021435458364580606,10,82
111522795.611018,516,93.28,-0.6861566019634151,10,88
111550513.312273,517,93.36,0.6294294469100954,10,70
111578253.514289,518,93.44,-0.8483328109691939,10,81
111605988.998771,519,93.52,-0.02680274708905106,10,83
111633662.108616,520,93.6,-0.806671884472385,10,85
111661383.817675,521,93.68,-0.2829084135941742,10,89
111689041.338151,522,93.76,0.2344538489227932,10,89
111716789.507228,523,93.84,-0.9072300813353098,10,77
111744499.056843,524,93.92,-0.6415136442389198,10,78
111772204.264565,525,94.0,0.24654786939068574,10,84
111799944.94827,526,94.08,0.9410260913080328,10,85
111827677.127949,527,94.16,-0.3120834991158057,10,73
111855402.843601,528,94.24,0.737963737774213,10,83
111883070.344577,529,94.32,0.8771318790413871,10,82
111910777.468799,530,94.4,-0.967562892809785,10,72
111938465.574766,531,94.48,0.26295464759679965,10,79
111966129.641494,532,94.56,-0.5679402458688678,10,88
111993876.926719,533,94.64,0.3485764025935725,10,82
112021595.073906,534,94.72,-0.7861421181511867,10,88
112049275.550516,535,94.8,0.5664108532246683,10,79
112076972.994823,536,94.88,-0.8145675776935184,10,75
112104713.827747,537,94.96,-0.6186676181695852,10,86
112132414.784801,538,95.04,0.7469028088770548,10,87
112160127.312185,539,95.12,-0.9637578564676845,10,75
112187859.918185,540,95.2,-0.2153624421274598,10,77
112215599.679978,541,95.28,0.07788887509837239,10,79
112243310.332991,542,95.36,-0.8442909497956843,10,74
112270979.362333,543,95.44,-0.08085641437986357,10,72
112298686.41234,544,95.52,-0.20615361365165552,10,70
112326394.473576,545,95.6,0.4334665437765244,10,72
112354100.407681,546,95.68,0.46560544464273823,10,73
112381844.994719,547,95.76,-0.0722198270690213,10,80
112409521.507402,548,95.84,-0.344732074587756,10,78
112437177.388483,549,95.92,0.6961559708333263,10,84
112464908.048423,550,96.0,-0.028996817520074325,10,78
112492560.742128,551,96.08,-0.07149535924978889,10,80
112520260.880931,552,96.16,-0.16895881647850408,10,77
112547986.351648,553,96.24,-0.6201311882147835,10,77
112575684.821756,554,96.32,-0.9067689353240578,10,84
112603360.134568,555,96.4,-0.8717838151993893,10,72
112631038.976539,556,96.48,0.6894039128772349,10,85
112658763.362365,557,96.56,0.7660708235787188,10,80
112686453.541437,558,96.64,-0.37603962423282833,10,89
112714124.598536,559,96.72,-0.44925421862677517,10,71
112741778.656702,560,96.8,0.7756090456337308,10,86
112769460.82435,561,96.88,0.47654059972422513,10,81
112797166.167408,562,96.96,0.2989397308332231,10,89
112824878.239941,563,97.04,0.8340624489974731,10,74
112852533.036811,564,97.12,-0.17079894637373827,10,77
112880207.379011,565,97.2,0.07664500092547244,10,85
112907906.381922,566,97.28,-0.544373739829086,10,87
112935622.787471,567,97.36,-0.2755903567444704,10,76
112963347.99777,568,97.44,-0.5612227490857218,10,84
112991016.935634,569,97.52,0.6873951015918216,10,80
113018687.437069,570,97.6,0.48465376799954285,10,82
113046339.124395,571,97.68,-0.4299226931045206,10,83
113074012.250088,572,97.76,-0.140671308909754,10,84
113101756.150226,573,97.84,-0.11925198522546454,10,88
113129452.877926,574,97.92,0.841866582337538,10,84
113157128.952507,575,98.0,0.5739126827322754,10,85
113184808.177044,576,98.08,-0.780761334938606,10,85
113212487.366927,577,98.16,-0.2839934179791477,10,85
113240185.09886,578,98.24,0.19055142527841817,10,76
113267894.886051,579,98.32,-0.3166969556748096,10,86
113295625.103877,580,98.4,-0.9311237165645436,10,79
113323299.204033,581,98.48,0.40040497461357916,10,86
113350989.59461,582,98.56,-0.7368513431931889,10,77
113378660.6237,583,98.64,-0.876059822885132,10,75
113406342.605648,584,98.72,-0.6509976939098152,10,72
113434059.071298,585,98.8,0.7015886067321251,10,77
113461737.995575,586,98.88,0.09086257289852484,10,77
113489437.546675,587,98.96,-0.8850412336604947,10,84
113517154.353185,588,99.04,-0.26004358705190445,10,81
113544853.991831,589,99.12,-0.791723138532584,10,89
113572519.301788,590,99.2,-0.3544786485575493,10,89
113600194.654238,591,99.28,-0.37779624075267804,10,87
113627928.313842,592,99.36,-0.597535300857519,10,70
113655630.030848,593,99.44,-0.7436113032222262,10,78
113683302.876805,594,99.52,-0.7645985162526305,10,76
113711043.461498,595,99.6,0.810224264505899,10,85
113738746.822696,596,99.68,-0.2855681446233871,10,81
113766474.013593,597,99.76,0.11328604412235199,10,86
113794142.234932,598,99.84,-0.39531716733310684,10,87
113821880.187192,599,99.92,0.10908509381733311,10,89
113849618.104958,600,100.0,-0.061660916232537444,10,73
113877279.160886,601,100.08,-0.4761763551574456,10,87
113904962.382573,602,100.16,0.22818411034148256,10,78
113932685.833166,603,100.24,-0.30453031775380524,10,85
113960348.497042,604,100.32,0.6758064976021105,10,77
113988045.664756,605,100.4,-0.5629762773313005,10,87
114015792.622881,606,100.48,-0.09368115977989788,10,89
114043525.769785,607,100.56,0.1483512085555767,10,73
114071199.615691,608,100.64,0.6641681899751957,10,79
114098898.720665,609,100.72,0.2787257442622342,10,87
114126639.633424,610,100.8,-0.09808160482885242,10,82
114154332.68027,611,100.88,0.8539064042851854,10,82
114182019.870542,612,100.96,-0.46073985283500285,10,76
114209727.857887,613,101.04,-0.2700603351537345,10,72
114237401.883531,614,101.12,-0.6374969470215672,10,79
114265114.879623,615,101.2,0.20095597948715005,10,88
114292843.366821,616,101.28,0.23336891598012843,10,81
114320531.002584,617,101.36,-0.7203094145483493,10,82
114348219.738667,618,101.44,0.2415753665060909,10,81
114375927.43519,619,101.52,0.9485698097235615,10,79
114403660.7127,620,101.6,0.32439019558476323,10,83
114431358.836617,621,101.68,0.468709127091659,10,80
114459030.41709,622,101.76,0.538956155295691,10,75
114486735.988969,623,101.84,0.7820208121483143,10,81
114514431.819703,624,101.92,0.42916929171422424,10,86
114542110.13392,625,102.0,-0.09820393205017353,10,76
114569817.633608,626,102.08,-0.9203062219199547,10,89
